pair_id,set_type,gt_found,gt_x,gt_y,v46_cx,v46_cy,v46_score,v46_consensus,ncc,grad,ctx,phase,ncc_pct,grad_pct,ctx_pct,phase_pct,prom5_ncc,prom10_ncc,prom20_ncc,prom5_grad,prom10_grad,z5_ncc,z10_ncc,comp10,comp20,comp40,d1,d2,dist_center,dist_border,curve_x,curve_y,sharpness,v25_cx,v25_cy,v25_found,v25_presence_score,v25_ml_score,v25_ncc,dist_v25_v46,delta_ncc,pop,is_correct,oof_lr,oof_hgb2,oof_hgb3,oof_hand
pair_093,SetB,1,567.0186268370562,513.5688143928033,567.5,513.5,0.8433956,4,0.7963956,0.46913746,0.8070265,0.9298372,99.9998714527383,100.0,99.99906298607596,99.9995,0.48111373,0.7314262,0.7221423,0.39570275,0.4653406,1.6434679,2.3037732,2,3,6,7.0,8.0,0.1376735268670051,432.5,-0.073495328426361,-0.1527055501937866,0.2262008786201477,185.4755404008501,496.4780560868721,1,0.6066730590680376,0.0009776471926178,0.7994011044502258,382.4034967238194,-0.0030055046081542,B,1,0.9362224484276,0.972031946278049,0.9818030560083377,0.8
pair_094,SetB,1,449.5703586355875,474.1917687819448,229.5,313.5,0.49111843,3,0.47718358,0.19744107,0.48250768,0.6412119,99.99961783244756,99.99961783244756,99.97463136935912,90.2192,0.4587807,0.49027982,0.4838803,0.2020692,0.20736715,1.8503357,2.0140038,0,2,15,11.704699910719626,17.72004514666935,0.657122515213107,229.5,-0.2701007127761841,-0.3964718878269195,0.6665725708007812,0.0,0.0,0,0.321153317683141,0.0001468534047714,0.4782091677188873,388.5260609019683,-0.0010255873203277,D,0,0.08042200380201649,0.0008136481684486904,0.0007188681235873137,0.8
pair_095,SetB,1,631.1139006707233,614.2538407644836,880.0,147.0,0.78315824,3,0.80576473,0.52649456,0.8114367,0.78614813,99.99964167338528,99.99964167338528,99.99709469939076,99.8158,0.46005514,0.63074565,0.7547815,0.4771176,0.5151333,1.7885088,2.560426,2,2,4,6.0,6.082762530298219,1.037321550918518,120.0,-0.0388587117195129,-0.1645391583442688,0.2033978700637817,631.5490590607264,613.6457480840676,1,0.6311533797449954,0.7480223088267285,0.8129181861877441,528.6644722870542,-0.0071534514427185,A,0,0.07521243559958787,0.003293310949257927,0.003934982234652011,0.8
pair_096,SetB,1,505.2391638206021,450.6249223056501,241.0,475.0,0.56284255,3,0.59691644,0.36606488,0.57068485,0.49134308,99.99836247498052,99.99962210961088,99.93548387096774,53.0376,0.4104825,0.46927637,0.5247181,0.23818639,0.2709725,1.9452852,2.2151127,3,5,9,8.0,10.0,0.520407532612663,241.0,-0.3005664646625519,-0.3633472919464111,0.6639137268066406,0.0,0.0,0,0.4802133083206995,0.0004496844840292,0.6140276789665222,532.6405917689714,-0.0171112418174743,D,0,0.030965276146675234,0.0007533598985702784,0.0007817745943938198,0.8
pair_097,SetB,1,537.0184363712208,462.41633390964097,396.5,252.5,0.74849665,4,0.7682968,0.40348315,0.7939027,0.5997071,99.99820444435932,99.98970548099344,99.9984322947286,88.62679999999999,0.5400923,0.6586139,0.74747586,0.382373,0.4195722,1.7343676,2.159636,0,2,5,11.0,11.04536101718726,0.5365389081883997,252.5,-0.0255913138389587,-0.1721604466438293,0.197751760482788,0.0,0.0,0,0.5790623077298742,0.0003871635695806,0.7719941735267639,470.072866691963,-0.003697395324707,D,0,0.3646728466189003,0.008442384260941398,0.013925688607788382,0.8
pair_098,SetB,1,461.6327010787445,639.9432626594256,720.5,372.5,0.5036464,4,0.40049416,0.17293026,0.4115619,0.6896422,99.99975308641976,99.9979012345679,99.9942928628826,97.8842,0.2720297,0.30622813,0.35932976,0.10204051,0.121823,1.9008633,2.217988,1,6,11,9.848857801796104,10.04987562112089,0.5094173141933831,279.5,-0.2048599421977996,-0.2900914549827575,0.4949513971805572,0.0,0.0,0,0.3115607396187894,0.0002559875088592,0.4054003655910492,811.0958636314206,-0.0049062073230743,D,0,0.15590477897542718,0.001517723146824163,0.0015398387785156742,0.8
pair_099,SetB,1,416.78169962655215,408.8498950698431,417.0,409.0,0.7843927,4,0.7442546,0.38715777,0.7632089,0.8723618,100.0,100.0,100.0,99.9975,0.418066,0.642014,0.6604018,0.30033726,0.35261324,1.762083,2.5608282,1,2,3,7.0,15.033296378372908,0.2463331078032346,409.0,-0.0749181509017944,-0.1196876168251037,0.1946057677268982,0.0,0.0,0,0.5746853565135602,0.5843215231846093,0.7442545890808105,584.0975945850146,0.0,B,1,0.89141155790923,0.9857776081846619,0.9852849443012324,0.8
pair_100,SetB,1,496.712138592475,472.12093617651897,481.5,225.5,0.6569448,3,0.6249336,0.45309788,0.62450045,0.75021756,100.0,99.9998759926786,99.99977122594298,99.7254,0.3685221,0.4331165,0.5281679,0.20545927,0.26665813,2.17575,2.6739798,2,3,3,7.071067811865476,10.0,0.5502453997990351,225.5,-0.2988809943199157,-0.325580358505249,0.6244613528251648,0.0,0.0,0,0.4811358692652513,0.0022475833491509,0.6249336004257202,531.6883485652098,0.0,D,0,0.1913553669548934,0.000924093609174716,0.0018967156879247115,0.8
pair_101,SetB,1,617.5774100773461,658.7671096154937,618.0,659.0,0.6908612,3,0.7192182,0.34284928,0.6914374,0.82567525,99.99859555044848,99.9915733026908,99.40441481744097,99.8657,0.48113236,0.75288934,0.65642273,0.30630407,0.3402075,1.4452513,2.0221624,1,3,8,8.0,11.0,0.3960050504728443,341.0,-0.0305730104446411,-0.1491556763648986,0.1797286868095398,0.0,0.0,0,0.5498462276566013,0.0102749273699529,0.723534345626831,903.4406455324004,-0.0043161511421203,B,1,0.6232425836960002,0.0031204079020881997,0.007760847918046394,0.8
pair_102,SetB,1,558.7407932360767,654.2146527026613,863.0,355.0,0.5911881,4,0.54461944,0.3233948,0.57245785,0.5261547,99.99029653037124,99.99233936608252,99.99206974889093,49.9907,0.4193502,0.4625089,0.49361885,0.17186375,0.20113704,1.9995533,2.2662673,0,2,4,11.04536101718726,17.029386365926403,0.7817774619416961,137.0,-0.2725866734981537,-0.3247799873352051,0.5973666906356812,0.0,0.0,0,0.4706845532848951,0.0002509210476271,0.582554817199707,933.1634369176708,-0.0379353761672973,D,0,0.008980090480978526,0.0006707927351395816,0.0008958916851314372,0.8
pair_103,SetB,1,461.1148644304402,582.1891739864284,461.0,582.0,0.78994566,4,0.7669838,0.4218599,0.7835851,0.7965966,100.0,99.99892970415831,99.99988849353652,99.8554,0.5234838,0.6436478,0.730643,0.40891108,0.42601466,1.8081559,2.422441,0,0,1,33.06055050963308,54.08326913195984,0.1816039647144301,418.0,-0.0513079762458801,-0.1871851086616516,0.2384930849075317,461.0929401722195,582.6054297251764,1,0.585811847914803,0.7822920374111306,0.7669838070869446,0.6125218589889722,0.0,A,1,0.9339220803574737,0.9613203564567419,0.9566610085828724,1.0
pair_104,SetB,1,460.7330676441381,384.13561333368057,687.0,805.0,0.4155399,3,0.335621,0.1466734,0.35255238,0.7044685,99.9899436969668,99.99153798891108,99.97385900227768,95.8298,0.3076793,0.3192714,0.33005148,0.13575478,0.14624265,1.6392953,1.7343118,0,4,15,11.704699910719626,11.704699910719626,0.7155249820935675,195.0,-0.2247759103775024,-0.3748106658458709,0.5995866060256958,0.0,0.0,0,0.2553746463343549,0.061730152279998,0.3564460873603821,1058.297689688492,-0.0208250880241394,D,0,0.032563641364867,0.00485295491904733,0.010839452074307556,0.8
pair_105,SetB,1,390.3853169977744,437.6805911482167,212.5,955.5,0.7666929,4,0.7147967,0.45654798,0.80897945,0.7029058,99.96155324875048,99.9756741234378,99.98987430789224,98.0015,0.4519556,0.5472739,0.65853775,0.41507423,0.43882823,1.5853096,1.8741757,0,1,2,10.04987562112089,21.095023109728988,1.077286405743617,44.5,-0.0343075990676879,-0.1769283413887024,0.2112359404563903,498.1838159755205,783.4074116347776,1,0.5960570673186759,0.0009826354035788,0.7860528826713562,333.5132706213906,-0.0712561607360839,D,0,0.007112536668345295,0.008584565419876218,0.0023907715428282306,0.8
pair_106,SetB,1,352.88208754607297,448.0910614383217,822.0,473.0,0.4882687,4,0.3559329,0.15603687,0.25079393,0.87262106,99.99080216185988,99.94910529562463,98.99539009187993,99.9928,0.23682925,0.26055238,0.3039028,0.09274417,0.11194111,1.7838216,2.0602992,0,3,5,14.0356688476182,14.0356688476182,0.6462600095936619,178.0,-0.1681606173515319,-0.2725269794464111,0.4406875967979431,0.0,0.0,0,0.3122886821244371,0.0002137676700204,0.3855090737342834,948.373871424134,-0.0295761823654174,D,0,0.04120533984422346,0.0034726173216693542,0.003199219532756444,0.8
pair_107,SetB,1,551.9226562884385,330.6893994609432,552.0,331.0,0.709838,3,0.710161,0.3025524,0.7191107,0.95910704,99.98396796671494,99.58008898419754,99.9562892622352,99.9994,0.54327875,0.82723254,0.65967256,0.2897209,0.3049874,1.5120312,2.1075292,0,1,3,15.0,30.0,0.3536382332271215,331.0,-0.1084278225898742,-0.15444415807724,0.2628719806671142,0.0,0.0,0,0.542966017649324,0.000141371116708,0.7199611067771912,643.6342128880348,-0.0098001360893249,B,1,0.7722710578606864,0.7740301375015302,0.7786211048499918,0.8
pair_108,SetB,1,419.0241100659799,415.0396710952816,87.5,820.5,0.37648648,3,0.25576872,0.0958088,0.21018626,0.85488975,99.9888151975654,99.9776303951308,97.26516539877832,99.9558,0.23631543,0.24555507,0.25339946,0.0914036,0.09573527,1.5274152,1.6424205,1,3,16,8.602325267042627,14.560219778561036,1.0447516451291188,87.5,-0.1255848407745361,-0.3156237006187439,0.44120854139328,0.0,0.0,0,0.1928397618037231,0.0002884648038688,0.2755433022975921,825.1524101643283,-0.0197745859622954,D,0,0.0119500401405763,0.004606986732349172,0.0037553336395079596,0.8
pair_109,SetB,1,595.0376202297144,558.3261749532121,58.5,802.5,0.74309987,4,0.73545253,0.37484872,0.75882983,0.7010665,99.99266601261928,99.98376904432132,99.99607242889974,95.1087,0.5195165,0.65510666,0.7163259,0.33558014,0.38832927,1.7138168,2.245878,0,1,4,11.04536101718726,23.021728866442675,1.070380306246336,58.5,-0.028400719165802,-0.1648231744766235,0.1932238936424255,0.0,0.0,0,0.5579239595531557,0.0003576354706288,0.7462248206138611,804.6294178067317,-0.0107722878456115,D,0,0.036316348411970595,0.007359340838781601,0.0021499285669363184,0.8
pair_110,SetB,1,422.7339868744404,608.8382082352778,645.5,42.5,0.5616147,3,0.50473523,0.3418087,0.5095498,0.73797613,99.99833145821016,100.0,99.9427879264646,99.1305,0.44437838,0.4846721,0.48616505,0.33688086,0.32486528,1.79885,1.8531529,0,0,4,23.853720883753127,24.698178070456937,0.9601593617728256,42.5,0.0,0.0,0.0,0.0,0.0,0,0.388308135761423,0.0004466041672934,0.5153540372848511,646.8975962236991,-0.0106188058853149,D,0,0.029479458098212077,0.00914200793892573,0.007366978188027092,0.8
pair_111,SetB,1,641.9649092431109,514.1642988479941,839.5,517.5,0.9094145,4,0.8694708,0.60327643,0.8836335,0.8877696,100.0,100.0,99.99988236456632,99.9996,0.40946037,0.6489357,0.72250676,0.4940476,0.57206225,1.8999546,2.5742352,2,3,5,8.0,8.0,0.6799014634489324,160.5,-0.1169945001602172,-0.1306719183921814,0.2476664185523986,443.97797475951086,511.276328528428,1,0.6761739943901595,0.0015928978114042,0.8694707751274109,395.5709879868899,0.0,D,0,0.36843638217894475,0.004133076686255228,0.004764948001298682,0.8
pair_112,SetB,1,448.691706059214,483.9684783690704,945.5,479.5,0.6593899,3,0.6704809,0.42493004,0.69127417,0.6511711,99.99849182569528,99.99924591284764,99.99942313971208,94.0668,0.6139315,0.6691431,0.6686076,0.4044544,0.4183789,1.810024,2.0119865,1,3,13,9.433981132056603,17.46424919657298,0.8919428232796092,54.5,0.0,0.0,0.0,0.0,0.0,0,0.5257334730042,0.000475064021967,0.6763973236083984,1060.1370194460717,-0.00591641664505,D,0,0.03217777919327088,0.0012087960118521753,0.002675256522847227,0.6000000000000001
pair_113,SetB,1,324.3040343836874,661.3189144655241,109.0,807.0,0.685124,3,0.71412855,0.38859558,0.73280734,0.7073432,99.9452345742982,99.83942315461678,99.99427319211102,98.0011,0.5231313,0.7922835,0.64728415,0.3416709,0.41020992,1.4774247,2.0618134,0,1,8,17.0,21.93171219946131,0.9942434309564232,109.0,-0.0363732576370239,-0.1705411076545715,0.2069143652915954,0.0,0.0,0,0.5536428845055006,9.499297071588348e-05,0.7314243316650391,814.3279437671288,-0.0172957777976989,D,0,0.06786067585871965,0.006042946253023291,0.003764330673370509,1.0
pair_114,SetB,1,641.16389151336,405.91585793670015,638.5,172.5,0.48853308,4,0.37690938,0.2864043,0.39868084,0.5263878,99.99816449996084,99.99914343331508,99.99363523533718,70.3067,0.27692914,0.29291838,0.32981873,0.14309151,0.18129364,1.9531779,2.2244687,1,2,3,7.0,14.0,0.7111638348510138,172.5,-0.2345690578222274,-0.2912740707397461,0.5258431434631348,0.0,0.0,0,0.2827948420488707,0.0002562411082548,0.3939513564109802,661.3913365020743,-0.0170419812202453,D,0,0.02960149552823108,0.0006707927351395816,0.0008089382932153009,0.8
pair_115,SetB,1,401.2870861782606,559.8881899220037,383.0,115.0,0.79527617,4,0.80055386,0.5507809,0.8150052,0.57193005,99.99714587775556,99.97466966508064,99.99977698707303,65.783,0.6031382,0.7221884,0.7880498,0.5262671,0.531417,1.5885559,2.095308,2,4,8,6.0,6.0,0.8047707748172768,115.0,-0.0266568064689636,-0.2489441037178039,0.2756009101867676,672.5,125.9244011647145,1,0.6090621312782079,0.000153717432687,0.8096660375595093,289.7060450539609,-0.0091121792793273,D,0,0.0662195591143194,0.0023609835948704724,0.0018592579619319373,0.8
pair_116,SetB,1,404.1949591067989,597.3564869766575,338.0,856.0,0.4489826,3,0.4184614,0.13732654,0.37920135,0.711746,99.99950063980523,99.99375799756562,99.98230879425245,99.24,0.27057308,0.30949602,0.35700098,0.10139027,0.114210166,1.8783154,2.1718004,2,4,7,8.0,8.0,0.7822531559540045,144.0,-0.1685538291931152,-0.2685242593288421,0.4370780885219574,0.0,0.0,0,0.317028159868316,0.0002653282185323,0.4233201444149017,920.3151634087096,-0.0048587322235106,D,0,0.03163583674538879,0.0005682228019410073,0.000827128178277474,0.8
pair_117,SetB,1,463.4485670873985,378.2863714063405,464.0,378.0,0.8028976,4,0.7404214,0.4395356,0.6693309,1.0,99.9998805577951,99.99689450267252,99.56576930125286,100.0,0.49491784,0.6393278,0.72823113,0.40769345,0.45817742,1.8616711,2.4107442,0,1,2,11.04536101718726,34.132096331752024,0.2544012578585255,378.0,-0.0345025658607482,-0.1672222018241882,0.2017247676849365,0.0,0.0,0,0.5654478544661169,0.00028528302608,0.7413354516029358,598.4814115743278,-0.0009140372276306,B,1,0.8808878964973437,0.9779661130409801,0.9766467899641972,0.8
pair_118,SetB,1,665.9286433650714,383.7105126474083,756.5,107.5,0.32898465,3,0.178834,0.093508035,0.20517305,0.7599056,99.5971970179412,98.89429683647036,99.5800789451583,99.1105,0.02541253,0.04582581,0.10386827,0.017621942,0.030392908,1.5842365,1.3219342,2,4,8,6.0,7.0,0.9377600972530236,107.5,-0.0220394134521484,-0.0325214862823486,0.054560899734497,0.0,0.0,0,0.1869231570594514,0.0003488503224699,0.247986689209938,764.0997971469434,-0.069152683019638,D,0,0.0002958883476335352,0.0018721905796464328,0.003974271718436661,0.2
pair_119,SetB,1,567.9409966845091,458.0488132422573,864.5,710.5,0.77008873,3,0.75280726,0.58932126,0.78848433,0.757895,99.99648256321684,99.8374701624328,99.98012379712269,99.5367,0.70427775,0.8341113,0.7792231,0.5518426,0.6394463,1.628604,2.128247,0,5,15,12.041594578792296,12.041594578792296,0.8418325249121703,135.5,-0.0598092079162597,-0.283460259437561,0.3432694673538208,0.0,0.0,0,0.5683743936802841,0.0001940997408193,0.758903980255127,1119.0042448534325,-0.0060967206954956,D,0,0.058652799981945336,0.0009816010260788233,0.0016066404759669172,0.8
pair_120,SetB,1,406.69402532252985,536.5093041663631,148.0,814.0,0.43093026,3,0.36361656,0.14106713,0.372965,0.7190232,99.99987626840353,99.99282356740464,99.99222168206126,98.1867,0.33457905,0.35148138,0.35400388,0.13368775,0.13703495,1.6764164,1.8297813,0,2,11,10.44030650891055,18.027756377319943,0.9433981132056604,148.0,-0.2240459769964218,-0.3982937932014465,0.6223397850990295,0.0,0.0,0,0.2626035675634592,0.0001336358510472,0.3671374022960663,827.3451516749221,-0.0035208463668823,D,0,0.026285580242034944,0.0016287987108068672,0.002476743944698686,0.8
pair_121,SetB,1,627.6125774937187,393.331013610427,915.0,899.0,0.7530926,3,0.75719994,0.5898729,0.77373266,0.6792891,99.9924751410911,99.99414733195977,99.99742992638416,99.4502,0.75281525,0.7982038,0.811457,0.58913743,0.6193831,1.6330569,1.8563561,0,2,6,11.0,11.40175425099138,1.1513922007726125,85.0,-0.0252890586853027,-0.3171274662017822,0.3424165248870849,0.0,0.0,0,0.5567473275738032,0.0001953228298671,0.7622354626655579,1282.741595178078,-0.0050355195999145,D,0,0.014226279081479,0.0021885115386323134,0.001275048025217968,0.8
pair_122,SetB,1,455.3315298427642,564.6009564753156,454.5,619.5,0.40497094,3,0.32393664,0.12267495,0.37145558,0.68316627,99.99193952410953,99.96577397929572,99.9885612971489,98.6166,0.19794546,0.22592023,0.26637542,0.07420875,0.090168834,1.7694759,2.072712,0,2,8,15.0,15.033296378372908,0.2557381473304286,380.5,-0.1181019693613052,-0.2113513052463531,0.3294532895088196,0.0,0.0,0,0.2907302475012339,0.8085862575769891,0.3635213971138,768.342696978373,-0.0395847558975219,D,0,0.30341002309995535,0.7676429681235185,0.7358914160889238,0.8
pair_123,SetB,1,556.7602334876108,478.9354070031733,872.5,938.5,0.812878,4,0.77561164,0.45765248,0.7979298,0.83707416,99.98218769929848,99.96960698341836,99.97610538444484,99.9792,0.5012587,0.73236287,0.75192404,0.380004,0.44900104,1.7002989,2.4796162,0,1,2,13.038404810405298,27.073972741361768,1.1507189057280671,61.5,-0.0572508573532104,-0.1547757387161255,0.2120265960693359,912.1095475835624,90.49193113205438,1,0.5961537222729242,0.0003504541932436,0.7955468893051147,848.9326246086417,-0.0199352502822875,D,0,0.028585917182076318,0.006919089083678873,0.00422764499547732,0.8
pair_124,SetB,1,654.7514722101861,534.3109309569012,873.5,59.5,0.5926517,3,0.59270585,0.3033867,0.6123724,0.68441755,99.99808916223778,99.99910827571097,99.99697438350157,96.1525,0.552245,0.59118384,0.58558404,0.31078762,0.3095859,1.9073263,2.0618656,1,1,2,10.0,33.06055050963308,1.1550627688571733,59.5,-0.4040230512619018,-0.4680866003036499,0.8721096515655518,0.0,0.0,0,0.3886451622577256,0.0005305709006108,0.6017650365829468,875.52412873661,-0.009059190750122,D,0,0.007368560162322944,0.0006300704011377499,0.0009338588757378236,0.8
pair_125,SetB,1,605.7903195195479,541.5417448911985,605.5,541.5,0.7984173,4,0.78172284,0.46585366,0.81039155,0.7313631,99.9844594330018,99.99265799984336,99.97885988879848,99.6222,0.5067522,0.71628654,0.7650792,0.4046636,0.4847034,1.7297593,2.5140457,0,2,4,12.041594578792296,13.038404810405298,0.2267377339570985,394.5,-0.0284174680709838,-0.1594253182411193,0.1878427863121032,51.71668642892487,131.6164208965028,1,0.6063545106238261,0.0003992466980745,0.806016206741333,688.9706138932579,-0.0242933630943298,B,1,0.6974268714956643,0.7730408139273145,0.7515319221574807,0.8
pair_126,SetB,1,539.2307783768355,480.9993138082922,539.0,481.0,0.37530467,3,0.32129595,0.061009027,0.37079465,0.6171994,100.0,99.9196153961002,99.9994412883444,84.2793,0.13305047,0.18804017,0.2672793,0.043085564,0.050225947,2.4039288,2.7448504,2,3,5,8.0,8.0,0.0867640478539354,461.0,-0.0550959706306457,-0.151731789112091,0.2068277597427368,0.0,0.0,0,0.2566901210028602,0.7761666027389027,0.3212959468364715,722.4140087235297,5.551115123125783e-17,B,1,0.34708202230350627,0.5801132658754197,0.4230533691576668,0.8
pair_127,SetB,1,453.00874129807096,539.592610087729,952.0,497.0,0.7252457,4,0.6780364,0.41994277,0.7350521,0.6796844,99.96947590122402,99.95164982753884,99.39085039371864,96.2727,0.5830641,0.7521979,0.7146322,0.38374078,0.4460842,1.4920862,2.0547273,1,1,4,9.055385138137416,21.095023109728988,0.904019911285144,48.0,0.0,0.0,0.0,0.0,0.0,0,0.5125627867022416,0.0002177424446964,0.6960128545761108,1073.9241127751998,-0.0179764628410339,D,0,0.03962587436911418,0.014209953077700252,0.009888387633376032,0.6000000000000001
pair_128,SetB,1,378.857135586239,390.7316493533143,687.5,105.5,0.55797964,4,0.49931803,0.25589955,0.4896611,0.6065559,99.99019103282056,99.99541398937065,99.9782388351842,87.9212,0.35881406,0.4001227,0.4359467,0.15259697,0.17755926,1.8808192,2.1441312,2,6,11,8.0,9.0,0.8735822800400658,105.5,-0.1557736694812774,-0.3110379576683044,0.4668116271495819,0.0,0.0,0,0.4055284019529606,0.0006421753124524,0.525168776512146,695.5476259753892,-0.0258507430553436,D,0,0.010796834115523724,0.0006525462205553574,0.0014023165165347813,0.8
pair_129,SetB,1,382.2169275397297,544.7151733450952,382.0,545.0,0.7660184,4,0.7669628,0.32483473,0.7583333,0.8235301,100.0,99.99923393660823,99.99906702928128,99.9741,0.34334686,0.5947477,0.6570604,0.25860935,0.30286786,1.6528949,2.303628,2,2,3,6.0,6.082762530298219,0.2525787006063654,382.0,-0.0327174067497253,-0.0969442725181579,0.1296616792678833,382.0993864908485,544.8461504590359,1,0.5952485182300127,0.7435811478765556,0.7669628262519836,0.1831593727277701,0.0,A,1,0.9079422368811644,0.978900796356527,0.9788741039535827,0.8
pair_130,SetB,1,417.9396141911637,553.708565252627,615.5,817.5,0.47918418,4,0.38407642,0.1086281,0.42101005,0.66699207,99.99359980678662,99.96993116773336,99.9970699735396,93.9402,0.19100311,0.23216224,0.30309582,0.073418364,0.09026736,1.9952319,2.3795362,0,2,4,13.038404810405298,13.038404810405298,0.67571147688936,182.5,-0.1281661391258239,-0.2322565019130706,0.3604226410388946,0.0,0.0,0,0.3129264598345448,0.7341744602331742,0.4056612551212311,1023.301763899584,-0.0215848386287689,D,0,0.02394987918483247,0.0009573241438484487,0.0008179693490935102,0.8
pair_131,SetB,1,619.3016287670171,408.4185246858992,619.5,408.5,0.8068871,4,0.73964417,0.4386802,0.6930052,0.9987026,100.0,99.9997519853572,99.77728845548914,99.9999,0.47715986,0.6747608,0.6929625,0.3723203,0.44724718,1.8540106,2.76891,0,2,4,13.0,13.038404810405298,0.3010149497948565,380.5,-0.0742801427841186,-0.152825117111206,0.2271052598953247,0.0,0.0,0,0.56308963716188,0.8722000432366295,0.7396441698074341,742.0596337222502,0.0,B,1,0.864003998499793,0.9845985352301801,0.9852849443012324,0.8
pair_132,SetB,1,422.6955142116325,609.361213275522,703.0,55.0,0.24826004,3,0.18234095,0.050236322,0.02599796,0.5834102,99.99467493504028,99.64660932539898,80.08235628220211,82.66069999999999,0.032673016,0.05663462,0.10818997,0.0060392283,0.015388403,2.3074112,1.9229106,2,3,6,6.082762530298219,9.0,0.9782310565505472,55.0,-0.0348182171583175,-0.0265766233205795,0.061394840478897,0.0,0.0,0,0.1416312644692418,0.0005232001932876,0.1980786174535751,705.1482113711982,-0.0157376676797866,D,0,0.0060993726989293316,0.0017408419573247593,0.003706780610883738,0.4
pair_133,SetB,1,592.2283332461886,394.1747816526558,592.5,394.5,0.82049394,4,0.7933622,0.49456066,0.80565214,0.79023254,99.99963612722934,99.9983019270702,100.0,99.728,0.45230082,0.65309167,0.75334567,0.41739264,0.48551387,1.7354426,2.5349324,2,2,2,6.0,6.082762530298219,0.2806171769510912,394.5,-0.0428178906440734,-0.1566512584686279,0.1994691491127014,591.7903069096552,394.1722012682911,1,0.6083605476327508,0.0018154177310201,0.801988959312439,0.7817392730272104,-0.0086267590522766,A,1,0.8323685617621639,0.6898827104730978,0.8957104299614315,0.8
pair_134,SetB,1,435.90866511952,554.1240882561762,823.5,709.5,0.6474085,4,0.60255337,0.39170948,0.63983274,0.5531044,99.99698104093709,99.98514672141046,99.99583034696022,66.2253,0.57492894,0.5854767,0.6165868,0.39175603,0.39397657,1.8854584,1.951859,1,4,13,8.06225774829855,10.770329614269007,0.7708242341805296,176.5,-0.5884312391281128,-0.7495887875556946,1.338020086288452,0.0,0.0,0,0.4229738691936982,0.0004191100261882,0.6121688485145569,1086.9878104192337,-0.0096154808998107,D,0,0.01166013985590381,0.0006300704011377499,0.0010262345016615138,0.8
pair_135,SetB,1,593.8296018092655,434.1213027584054,593.5,434.5,0.70062745,3,0.7644516,0.39277118,0.72966146,0.6947213,99.99325449743412,99.9710721716886,99.6052154845874,99.9797,0.4725765,0.7411145,0.6735046,0.33214143,0.38102564,1.6575413,2.3804638,0,2,4,15.0,16.0,0.2283199509460353,406.5,-0.1105815768241882,-0.1398347020149231,0.2504162788391113,590.5117722594287,764.3389394287924,1,0.6016862393910375,0.000318284728504,0.7872605323791504,329.8524753106153,-0.0228089094161987,B,1,0.7327317124240342,0.1849928057330679,0.12113622384664484,0.8
pair_136,SetB,1,386.5466175047172,624.6785633258728,864.0,740.0,0.54484236,3,0.50513446,0.29179552,0.52640736,0.6990748,99.9996304513052,99.99901453681382,99.99132515158156,98.2661,0.41214448,0.4393816,0.4584191,0.24278523,0.25815994,1.8521456,2.060307,2,6,12,8.602325267042627,8.602325267042627,0.872,136.0,-0.3564542233943939,-0.4452268481254577,0.8016810417175293,0.0,0.0,0,0.3413753640569815,0.0007590112846719,0.5131619572639465,1137.5834035357584,-0.0080274939537048,D,0,0.018107914198098204,0.0013068004064350823,0.0013522669459041618,0.8
pair_137,SetB,1,415.67518684851154,448.6296086679527,41.5,677.5,0.7303966,4,0.6546475,0.31170928,0.6735034,0.9432098,99.9676050521879,99.90518841281369,99.552466663106,99.9988,0.6423858,0.65816265,0.67787164,0.31087458,0.3094436,1.5262617,1.6278535,0,3,7,11.04536101718726,13.038404810405298,0.9833178529854932,41.5,0.0,0.0,0.0,0.0,0.0,0,0.4927384620159368,0.0002403696883445,0.6692336201667786,678.7698431721905,-0.0145860910415649,D,0,0.045097298314808194,0.007106780736344715,0.004119567099557303,0.6000000000000001
pair_138,SetB,1,523.1453003858609,492.7075582359928,876.5,646.5,0.5042025,3,0.43961626,0.27251267,0.46708864,0.6939543,99.99741889174588,99.99926254049882,99.98849617697208,96.1046,0.42246327,0.43606254,0.44739565,0.25493953,0.26955855,1.7494214,1.8497176,2,10,22,8.602325267042627,8.602325267042627,0.8079962871201822,123.5,-0.3587768673896789,-0.488888680934906,0.847665548324585,0.0,0.0,0,0.3154035528054931,0.0002731701345796,0.4499547779560089,1089.134748320886,-0.0103385150432586,D,0,0.009553104614518103,0.0006300704011377499,0.0010378366894099975,0.8
pair_139,SetB,1,468.5463345123536,617.0091115777661,803.5,63.5,0.78635806,4,0.8034994,0.52448046,0.7827003,0.5873652,100.0,99.99466768518012,99.99885612971488,81.5656,0.58851206,0.8208819,0.7731062,0.4424694,0.5323924,1.5965697,2.212928,2,5,9,6.0,7.0,1.0632864148478527,63.5,-0.0820459127426147,-0.2144690752029419,0.2965149879455566,836.4267544670118,62.66292820503751,1,0.5995986101410675,0.0002308196185697,0.8034994006156921,32.9373928676938,0.0,D,0,0.03955280915424891,0.002319278576933503,0.002823036045813975,0.8
pair_140,SetC,0,-1.0,-1.0,824.5,280.5,0.8840218,4,0.7690679,0.64946,0.7952457,0.96716946,100.0,100.0,100.0,99.9996,0.47328037,0.55149466,0.6426289,0.2665888,0.350112,2.2636206,2.703443,3,4,4,6.0,8.0,0.7835317479209123,175.5,-0.359179675579071,-0.3689087033271789,0.72808837890625,0.0,0.0,0,0.5651346011144692,0.0005531936387925,0.7690678834915161,870.9078596499173,0.0,C,0,0.10233846658810462,0.012175787501067941,0.013259877538512462,0.8
