pair_id,set_type,gt_found,gt_x,gt_y,v46_cx,v46_cy,v46_score,v46_consensus,ncc,grad,ctx,phase,ncc_pct,grad_pct,ctx_pct,phase_pct,prom5_ncc,prom10_ncc,prom20_ncc,prom5_grad,prom10_grad,z5_ncc,z10_ncc,comp10,comp20,comp40,d1,d2,dist_center,dist_border,curve_x,curve_y,sharpness,v25_cx,v25_cy,v25_found,v25_presence_score,v25_ml_score,v25_ncc,dist_v25_v46,delta_ncc,pop
pair_107,SetB,1,551.9226562884385,330.6893994609432,552.0,331.0,0.709838,3,0.710161,0.3025524,0.7191107,0.95910704,99.98396796671494,99.58008898419754,99.9562892622352,99.99940000000001,0.54327875,0.82723254,0.65967256,0.2897209,0.3049874,1.5120312,2.1075292,0,1,3,15.0,30.0,0.3536382332271215,331.0,-0.10842782258987427,-0.15444415807724,0.26287198066711426,0.0,0.0,0,0.542966017649324,0.000141371116708,0.7199611067771912,643.6342128880348,-0.009800136089324951,B
pair_108,SetB,1,419.0241100659799,415.0396710952816,87.5,820.5,0.37648648,3,0.25576872,0.0958088,0.21018626,0.85488975,99.9888151975654,99.9776303951308,97.26516539877832,99.9558,0.23631543,0.24555507,0.25339946,0.0914036,0.09573527,1.5274152,1.6424205,1,3,16,8.602325267042627,14.560219778561036,1.0447516451291188,87.5,-0.12558484077453613,-0.3156237006187439,0.44120854139328003,0.0,0.0,0,0.1928397618037231,0.0002884648038688,0.2755433022975921,825.1524101643283,-0.019774585962295477,D
pair_109,SetB,1,595.0376202297144,558.3261749532121,58.5,802.5,0.74309987,4,0.73545253,0.37484872,0.75882983,0.7010665,99.99266601261927,99.98376904432132,99.99607242889974,95.1087,0.5195165,0.65510666,0.7163259,0.33558014,0.38832927,1.7138168,2.245878,0,1,4,11.045361017187261,23.021728866442675,1.070380306246336,58.5,-0.028400719165802002,-0.16482317447662354,0.19322389364242554,0.0,0.0,0,0.5579239595531557,0.0003576354706288,0.7462248206138611,804.6294178067317,-0.010772287845611572,D
pair_110,SetB,1,422.7339868744404,608.8382082352778,645.5,42.5,0.5616147,3,0.50473523,0.3418087,0.5095498,0.73797613,99.99833145821017,100.0,99.9427879264646,99.1305,0.44437838,0.4846721,0.48616505,0.33688086,0.32486528,1.79885,1.8531529,0,0,4,23.853720883753127,24.698178070456937,0.9601593617728257,42.5,0.0,0.0,0.0,0.0,0.0,0,0.388308135761423,0.0004466041672934,0.5153540372848511,646.8975962236991,-0.010618805885314941,D
pair_111,SetB,1,641.9649092431109,514.1642988479941,839.5,517.5,0.9094145,4,0.8694708,0.60327643,0.8836335,0.8877696,100.0,100.0,99.99988236456633,99.9996,0.40946037,0.6489357,0.72250676,0.4940476,0.57206225,1.8999546,2.5742352,2,3,5,8.0,8.0,0.6799014634489324,160.5,-0.11699450016021729,-0.1306719183921814,0.24766641855239868,443.97797475951086,511.276328528428,1,0.6761739943901595,0.0015928978114042,0.8694707751274109,395.5709879868899,0.0,D
pair_112,SetB,1,448.691706059214,483.9684783690704,945.5,479.5,0.6593899,3,0.6704809,0.42493004,0.69127417,0.6511711,99.99849182569527,99.99924591284764,99.99942313971209,94.0668,0.6139315,0.6691431,0.6686076,0.4044544,0.4183789,1.810024,2.0119865,1,3,13,9.433981132056603,17.46424919657298,0.8919428232796092,54.5,0.0,0.0,0.0,0.0,0.0,0,0.5257334730042,0.000475064021967,0.6763973236083984,1060.1370194460715,-0.005916416645050049,D
pair_113,SetB,1,324.3040343836874,661.3189144655241,109.0,807.0,0.685124,3,0.71412855,0.38859558,0.73280734,0.7073432,99.94523457429821,99.83942315461678,99.99427319211102,98.0011,0.5231313,0.7922835,0.64728415,0.3416709,0.41020992,1.4774247,2.0618134,0,1,8,17.0,21.93171219946131,0.9942434309564232,109.0,-0.036373257637023926,-0.17054110765457153,0.20691436529159546,0.0,0.0,0,0.5536428845055006,9.499297071588348e-05,0.7314243316650391,814.3279437671288,-0.017295777797698975,D
pair_114,SetB,1,641.16389151336,405.91585793670015,638.5,172.5,0.48853308,4,0.37690938,0.2864043,0.39868084,0.5263878,99.99816449996084,99.99914343331507,99.99363523533718,70.3067,0.27692914,0.29291838,0.32981873,0.14309151,0.18129364,1.9531779,2.2244687,1,2,3,7.0,14.0,0.7111638348510138,172.5,-0.23456905782222748,-0.2912740707397461,0.5258431434631348,0.0,0.0,0,0.2827948420488707,0.0002562411082548,0.3939513564109802,661.3913365020743,-0.01704198122024536,D
pair_115,SetB,1,401.2870861782606,559.8881899220037,383.0,115.0,0.79527617,4,0.80055386,0.5507809,0.8150052,0.57193005,99.99714587775557,99.97466966508065,99.99977698707305,65.783,0.6031382,0.7221884,0.7880498,0.5262671,0.531417,1.5885559,2.095308,2,4,8,6.0,6.0,0.8047707748172768,115.0,-0.026656806468963623,-0.24894410371780396,0.2756009101867676,672.5,125.9244011647145,1,0.6090621312782079,0.000153717432687,0.8096660375595093,289.7060450539609,-0.009112179279327393,D
pair_116,SetB,1,404.1949591067989,597.3564869766575,338.0,856.0,0.4489826,3,0.4184614,0.13732654,0.37920135,0.711746,99.99950063980525,99.99375799756562,99.98230879425243,99.24,0.27057308,0.30949602,0.35700098,0.10139027,0.114210166,1.8783154,2.1718004,2,4,7,8.0,8.0,0.7822531559540045,144.0,-0.16855382919311523,-0.26852425932884216,0.4370780885219574,0.0,0.0,0,0.317028159868316,0.0002653282185323,0.4233201444149017,920.3151634087097,-0.004858732223510687,D
pair_117,SetB,1,463.4485670873985,378.2863714063405,464.0,378.0,0.8028976,4,0.7404214,0.4395356,0.6693309,1.0,99.9998805577951,99.99689450267252,99.56576930125286,100.0,0.49491784,0.6393278,0.72823113,0.40769345,0.45817742,1.8616711,2.4107442,0,1,2,11.045361017187261,34.132096331752024,0.2544012578585255,378.0,-0.03450256586074829,-0.16722220182418823,0.20172476768493652,0.0,0.0,0,0.5654478544661169,0.00028528302608,0.7413354516029358,598.4814115743278,-0.0009140372276306152,B
pair_118,SetB,1,665.9286433650714,383.7105126474083,756.5,107.5,0.32898465,3,0.178834,0.093508035,0.20517305,0.7599056,99.5971970179412,98.89429683647036,99.5800789451583,99.1105,0.02541253,0.04582581,0.10386827,0.017621942,0.030392908,1.5842365,1.3219342,2,4,8,6.0,7.0,0.9377600972530235,107.5,-0.022039413452148438,-0.03252148628234863,0.05456089973449707,0.0,0.0,0,0.1869231570594514,0.0003488503224699,0.247986689209938,764.0997971469434,-0.069152683019638,D
pair_119,SetB,1,567.9409966845091,458.0488132422573,864.5,710.5,0.77008873,3,0.75280726,0.58932126,0.78848433,0.757895,99.99648256321683,99.83747016243281,99.98012379712269,99.5367,0.70427775,0.8341113,0.7792231,0.5518426,0.6394463,1.628604,2.128247,0,5,15,12.041594578792296,12.041594578792296,0.8418325249121703,135.5,-0.059809207916259766,-0.28346025943756104,0.3432694673538208,0.0,0.0,0,0.5683743936802841,0.0001940997408193,0.758903980255127,1119.0042448534323,-0.0060967206954956055,D
pair_120,SetB,1,406.69402532252985,536.5093041663631,148.0,814.0,0.43093026,3,0.36361656,0.14106713,0.372965,0.7190232,99.99987626840353,99.99282356740464,99.99222168206126,98.1867,0.33457905,0.35148138,0.35400388,0.13368775,0.13703495,1.6764164,1.8297813,0,2,11,10.44030650891055,18.027756377319946,0.9433981132056604,148.0,-0.22404597699642181,-0.39829379320144653,0.6223397850990295,0.0,0.0,0,0.2626035675634592,0.0001336358510472,0.3671374022960663,827.3451516749221,-0.0035208463668823242,D
pair_121,SetB,1,627.6125774937187,393.331013610427,915.0,899.0,0.7530926,3,0.75719994,0.5898729,0.77373266,0.6792891,99.9924751410911,99.99414733195975,99.99742992638416,99.4502,0.75281525,0.7982038,0.811457,0.58913743,0.6193831,1.6330569,1.8563561,0,2,6,11.0,11.40175425099138,1.1513922007726125,85.0,-0.025289058685302734,-0.3171274662017822,0.34241652488708496,0.0,0.0,0,0.5567473275738032,0.0001953228298671,0.7622354626655579,1282.741595178078,-0.005035519599914551,D
pair_122,SetB,1,455.3315298427642,564.6009564753156,454.5,619.5,0.40497094,3,0.32393664,0.12267495,0.37145558,0.68316627,99.99193952410951,99.96577397929573,99.9885612971489,98.6166,0.19794546,0.22592023,0.26637542,0.07420875,0.090168834,1.7694759,2.072712,0,2,8,15.0,15.033296378372908,0.2557381473304286,380.5,-0.11810196936130524,-0.21135130524635315,0.3294532895088196,0.0,0.0,0,0.2907302475012339,0.8085862575769891,0.3635213971138,768.342696978373,-0.03958475589752192,D
pair_123,SetB,1,556.7602334876108,478.9354070031733,872.5,938.5,0.812878,4,0.77561164,0.45765248,0.7979298,0.83707416,99.98218769929848,99.96960698341837,99.97610538444484,99.9792,0.5012587,0.73236287,0.75192404,0.380004,0.44900104,1.7002989,2.4796162,0,1,2,13.038404810405298,27.073972741361768,1.1507189057280671,61.5,-0.05725085735321045,-0.1547757387161255,0.21202659606933594,912.1095475835624,90.49193113205438,1,0.5961537222729242,0.0003504541932436,0.7955468893051147,848.9326246086417,-0.019935250282287598,D
pair_124,SetB,1,654.7514722101861,534.3109309569012,873.5,59.5,0.5926517,3,0.59270585,0.3033867,0.6123724,0.68441755,99.99808916223778,99.99910827571095,99.99697438350155,96.1525,0.552245,0.59118384,0.58558404,0.31078762,0.3095859,1.9073263,2.0618656,1,1,2,10.0,33.06055050963308,1.1550627688571733,59.5,-0.40402305126190186,-0.4680866003036499,0.8721096515655518,0.0,0.0,0,0.3886451622577256,0.0005305709006108,0.6017650365829468,875.52412873661,-0.00905919075012207,D
pair_125,SetB,1,605.7903195195479,541.5417448911985,605.5,541.5,0.7984173,4,0.78172284,0.46585366,0.81039155,0.7313631,99.9844594330018,99.99265799984337,99.97885988879847,99.6222,0.5067522,0.71628654,0.7650792,0.4046636,0.4847034,1.7297593,2.5140457,0,2,4,12.041594578792296,13.038404810405298,0.22673773395709856,394.5,-0.028417468070983887,-0.15942531824111938,0.18784278631210327,51.71668642892487,131.6164208965028,1,0.6063545106238261,0.0003992466980745,0.806016206741333,688.9706138932579,-0.024293363094329834,B
pair_126,SetB,1,539.2307783768355,480.9993138082922,539.0,481.0,0.37530467,3,0.32129595,0.061009027,0.37079465,0.6171994,100.0,99.91961539610021,99.99944128834439,84.2793,0.13305047,0.18804017,0.2672793,0.043085564,0.050225947,2.4039288,2.7448504,2,3,5,8.0,8.0,0.08676404785393545,461.0,-0.05509597063064575,-0.15173178911209106,0.20682775974273682,0.0,0.0,0,0.2566901210028602,0.7761666027389027,0.3212959468364715,722.4140087235297,5.551115123125783e-17,B
pair_127,SetB,1,453.00874129807096,539.592610087729,952.0,497.0,0.7252457,4,0.6780364,0.41994277,0.7350521,0.6796844,99.96947590122402,99.95164982753884,99.39085039371864,96.2727,0.5830641,0.7521979,0.7146322,0.38374078,0.4460842,1.4920862,2.0547273,1,1,4,9.055385138137417,21.095023109728988,0.9040199112851441,48.0,0.0,0.0,0.0,0.0,0.0,0,0.5125627867022416,0.0002177424446964,0.6960128545761108,1073.9241127751998,-0.017976462841033936,D
pair_128,SetB,1,378.857135586239,390.7316493533143,687.5,105.5,0.55797964,4,0.49931803,0.25589955,0.4896611,0.6065559,99.99019103282055,99.99541398937065,99.9782388351842,87.9212,0.35881406,0.4001227,0.4359467,0.15259697,0.17755926,1.8808192,2.1441312,2,6,11,8.0,9.0,0.8735822800400658,105.5,-0.15577366948127747,-0.31103795766830444,0.4668116271495819,0.0,0.0,0,0.4055284019529606,0.0006421753124524,0.525168776512146,695.5476259753892,-0.025850743055343628,D
pair_129,SetB,1,382.2169275397297,544.7151733450952,382.0,545.0,0.7660184,4,0.7669628,0.32483473,0.7583333,0.8235301,100.0,99.99923393660825,99.99906702928129,99.97409999999999,0.34334686,0.5947477,0.6570604,0.25860935,0.30286786,1.6528949,2.303628,2,2,3,6.0,6.082762530298219,0.25257870060636545,382.0,-0.03271740674972534,-0.09694427251815796,0.1296616792678833,382.0993864908485,544.8461504590359,1,0.5952485182300127,0.7435811478765556,0.7669628262519836,0.18315937272777014,0.0,A
pair_130,SetB,1,417.9396141911637,553.708565252627,615.5,817.5,0.47918418,4,0.38407642,0.1086281,0.42101005,0.66699207,99.99359980678662,99.96993116773336,99.99706997353961,93.94019999999999,0.19100311,0.23216224,0.30309582,0.073418364,0.09026736,1.9952319,2.3795362,0,2,4,13.038404810405298,13.038404810405298,0.67571147688936,182.5,-0.12816613912582397,-0.23225650191307068,0.36042264103889465,0.0,0.0,0,0.3129264598345448,0.7341744602331742,0.4056612551212311,1023.301763899584,-0.02158483862876892,D
pair_131,SetB,1,619.3016287670171,408.4185246858992,619.5,408.5,0.8068871,4,0.73964417,0.4386802,0.6930052,0.9987026,100.0,99.99975198535721,99.77728845548914,99.9999,0.47715986,0.6747608,0.6929625,0.3723203,0.44724718,1.8540106,2.76891,0,2,4,13.0,13.038404810405298,0.30101494979485655,380.5,-0.07428014278411865,-0.15282511711120605,0.2271052598953247,0.0,0.0,0,0.56308963716188,0.8722000432366295,0.7396441698074341,742.0596337222502,0.0,B
pair_132,SetB,1,422.6955142116325,609.361213275522,703.0,55.0,0.24826004,3,0.18234095,0.050236322,0.02599796,0.5834102,99.99467493504027,99.64660932539898,80.08235628220211,82.66069999999999,0.032673016,0.05663462,0.10818997,0.0060392283,0.015388403,2.3074112,1.9229106,2,3,6,6.082762530298219,9.0,0.9782310565505472,55.0,-0.034818217158317566,-0.02657662332057953,0.061394840478897095,0.0,0.0,0,0.1416312644692418,0.0005232001932876,0.1980786174535751,705.1482113711982,-0.015737667679786654,D
pair_133,SetB,1,592.2283332461886,394.1747816526558,592.5,394.5,0.82049394,4,0.7933622,0.49456066,0.80565214,0.79023254,99.99963612722934,99.9983019270702,100.0,99.72800000000001,0.45230082,0.65309167,0.75334567,0.41739264,0.48551387,1.7354426,2.5349324,2,2,2,6.0,6.082762530298219,0.2806171769510912,394.5,-0.042817890644073486,-0.15665125846862793,0.19946914911270142,591.7903069096552,394.1722012682911,1,0.6083605476327508,0.0018154177310201,0.801988959312439,0.7817392730272104,-0.008626759052276611,A
pair_134,SetB,1,435.90866511952,554.1240882561762,823.5,709.5,0.6474085,4,0.60255337,0.39170948,0.63983274,0.5531044,99.99698104093709,99.98514672141046,99.99583034696022,66.2253,0.57492894,0.5854767,0.6165868,0.39175603,0.39397657,1.8854584,1.951859,1,4,13,8.06225774829855,10.770329614269007,0.7708242341805296,176.5,-0.5884312391281128,-0.7495887875556946,1.3380200862884521,0.0,0.0,0,0.4229738691936982,0.0004191100261882,0.6121688485145569,1086.9878104192337,-0.009615480899810791,D
pair_135,SetB,1,593.8296018092655,434.1213027584054,593.5,434.5,0.70062745,3,0.7644516,0.39277118,0.72966146,0.6947213,99.99325449743411,99.9710721716886,99.6052154845874,99.97970000000001,0.4725765,0.7411145,0.6735046,0.33214143,0.38102564,1.6575413,2.3804638,0,2,4,15.0,16.0,0.22831995094603535,406.5,-0.11058157682418823,-0.1398347020149231,0.25041627883911133,590.5117722594287,764.3389394287924,1,0.6016862393910375,0.000318284728504,0.7872605323791504,329.8524753106153,-0.02280890941619873,B
pair_136,SetB,1,386.5466175047172,624.6785633258728,864.0,740.0,0.54484236,3,0.50513446,0.29179552,0.52640736,0.6990748,99.9996304513052,99.99901453681382,99.99132515158156,98.2661,0.41214448,0.4393816,0.4584191,0.24278523,0.25815994,1.8521456,2.060307,2,6,12,8.602325267042627,8.602325267042627,0.872,136.0,-0.3564542233943939,-0.44522684812545776,0.8016810417175293,0.0,0.0,0,0.3413753640569815,0.0007590112846719,0.5131619572639465,1137.5834035357584,-0.008027493953704834,D
pair_137,SetB,1,415.67518684851154,448.6296086679527,41.5,677.5,0.7303966,4,0.6546475,0.31170928,0.6735034,0.9432098,99.9676050521879,99.90518841281369,99.55246666310599,99.9988,0.6423858,0.65816265,0.67787164,0.31087458,0.3094436,1.5262617,1.6278535,0,3,7,11.045361017187261,13.038404810405298,0.9833178529854932,41.5,0.0,0.0,0.0,0.0,0.0,0,0.4927384620159368,0.0002403696883445,0.6692336201667786,678.7698431721905,-0.014586091041564941,D
pair_138,SetB,1,523.1453003858609,492.7075582359928,876.5,646.5,0.5042025,3,0.43961626,0.27251267,0.46708864,0.6939543,99.99741889174587,99.99926254049882,99.98849617697208,96.10459999999999,0.42246327,0.43606254,0.44739565,0.25493953,0.26955855,1.7494214,1.8497176,2,10,22,8.602325267042627,8.602325267042627,0.8079962871201822,123.5,-0.35877686738967896,-0.488888680934906,0.847665548324585,0.0,0.0,0,0.3154035528054931,0.0002731701345796,0.4499547779560089,1089.134748320886,-0.010338515043258667,D
pair_139,SetB,1,468.5463345123536,617.0091115777661,803.5,63.5,0.78635806,4,0.8034994,0.52448046,0.7827003,0.5873652,100.0,99.99466768518013,99.99885612971488,81.5656,0.58851206,0.8208819,0.7731062,0.4424694,0.5323924,1.5965697,2.212928,2,5,9,6.0,7.0,1.0632864148478527,63.5,-0.08204591274261475,-0.2144690752029419,0.29651498794555664,836.4267544670118,62.66292820503751,1,0.5995986101410675,0.0002308196185697,0.8034994006156921,32.9373928676938,0.0,D
pair_140,SetC,0,-1.0,-1.0,824.5,280.5,0.8840218,4,0.7690679,0.64946,0.7952457,0.96716946,100.0,100.0,100.0,99.9996,0.47328037,0.55149466,0.6426289,0.2665888,0.350112,2.2636206,2.703443,3,4,4,6.0,8.0,0.7835317479209123,175.5,-0.35917967557907104,-0.36890870332717896,0.72808837890625,0.0,0.0,0,0.5651346011144692,0.0005531936387925,0.7690678834915161,870.9078596499173,0.0,C
pair_141,SetC,0,-1.0,-1.0,807.0,411.0,0.8919138,4,0.86565214,0.6826187,0.8551896,0.7362146,99.9917236086571,99.9889648115428,99.99203932802698,99.981,0.74870026,0.99772507,0.86217964,0.6131871,0.6998407,1.690495,2.3623571,2,6,10,7.0,10.0,0.6392808459511359,193.0,-0.17986303567886353,-0.2660370469093323,0.4459000825881958,462.5032716197805,782.4695065396568,1,0.6526318977523143,0.0020670448156582,0.8704266548156738,506.62371653278416,-0.004774510860443115,C
pair_142,SetC,0,-1.0,-1.0,801.0,730.0,0.23284902,3,0.19850406,0.040795013,0.05662936,0.45923984,99.98870243278245,98.41845951130291,95.99992863586337,33.1117,0.034964085,0.05498202,0.098798215,0.009951098,0.017609132,2.3224537,1.4401464,4,9,18,6.0,8.0,0.7576305168088202,199.0,-0.029616713523864746,-0.03923866152763367,0.06885537505149841,0.0,0.0,0,0.167749772517503,0.0002656125925472,0.2289627343416214,1083.7439734549853,-0.03045867383480072,C
pair_143,SetC,0,-1.0,-1.0,874.5,871.5,0.76791006,4,0.7542884,0.34970164,0.72936594,0.8530526,100.0,99.99687245887283,99.99491965973534,99.9903,0.45260146,0.7113546,0.6609626,0.3107309,0.32454234,1.817705,2.505746,0,2,4,16.0,16.0,1.0550118482747006,125.5,-0.1679733395576477,-0.11605244874954224,0.28402578830718994,0.0,0.0,0,0.5658768178197717,0.0003373390811441,0.754288375377655,1234.6102623905247,0.0,C
pair_144,SetC,0,-1.0,-1.0,503.5,95.5,0.58561075,3,0.5371188,0.2858634,0.5897984,0.79096824,99.98828019505832,99.99324837324012,99.990341301178,99.7403,0.37897667,0.42683068,0.47505423,0.13416989,0.16510528,2.023341,2.315991,0,1,4,11.045361017187261,22.090722034374522,0.8090302837347932,95.5,-0.23093095421791077,-0.29636791348457336,0.5272988677024841,0.0,0.0,0,0.4450955891404421,0.0002345329574592,0.570654034614563,512.4768287444809,-0.03353524208068848,C
pair_145,SetC,0,-1.0,-1.0,244.5,927.5,0.84249187,4,0.8429013,0.49361786,0.86526054,0.7550992,100.0,100.0,99.99777459193044,99.9991,0.42643216,0.6767456,0.7288484,0.40406293,0.47267208,1.7374368,2.297092,2,3,6,7.0,8.06225774829855,0.9960652589062626,72.5,-0.10238778591156006,-0.14163297414779663,0.2440207600593567,244.6482842181718,927.3791200766832,1,0.6246940633104515,0.0010618327680048,0.8429012894630432,0.19131169650572258,0.0,C
pair_146,SetC,0,-1.0,-1.0,302.5,404.5,0.78643024,4,0.6805796,0.5196722,0.6633653,0.92818093,99.9958338593612,99.9974750662795,99.9922367535262,99.9973,0.517165,0.58283246,0.62370926,0.3354265,0.37417325,2.0846927,2.3988626,3,5,6,6.0,9.433981132056603,0.43875505695091427,302.5,-0.4682950973510742,-0.4220736622810364,0.8903687596321106,0.0,0.0,0,0.5344730674609265,0.0006332920326627,0.7095461487770081,505.10048505223193,-0.028966546058654785,C
pair_147,SetC,0,-1.0,-1.0,303.0,941.0,0.9001768,4,0.8606029,0.5159767,0.8498578,1.0,99.99910220613603,99.97293792781481,99.9981300219138,100.0,0.45344934,0.6965599,0.7561995,0.43206495,0.5088142,1.8150816,2.5250258,1,1,1,7.0,45.0111097397076,0.966002070391156,59.0,0.0,0.0,0.0,105.49518004270983,632.5129766035338,1,0.6857258774205869,0.0010882221767725,0.8833908438682556,366.2955057195945,-0.022787928581237793,C
pair_148,SetC,0,-1.0,-1.0,917.0,270.0,0.8810538,4,0.7712474,0.6811779,0.79902,0.9050934,99.97962853068564,99.99278774067753,99.99339544702974,99.9979,0.6090219,0.6729167,0.71434045,0.39955315,0.46120334,2.129515,2.463976,1,2,4,8.06225774829855,16.0312195418814,0.9524473738742735,83.0,-0.5266583561897278,-0.5020350217819214,1.028693437576294,0.0,0.0,0,0.5706685404319453,0.0003385296587358,0.8127408027648926,955.9231140630505,-0.04149341583251953,C
pair_149,SetC,0,-1.0,-1.0,661.0,223.0,0.7914625,4,0.769656,0.4920521,0.73465145,0.7606978,99.99815225652591,99.99445676957777,99.82296460661844,99.9795,0.5067854,0.72101325,0.7456225,0.42801753,0.5124448,1.8117641,2.6942992,0,2,5,13.038404810405298,13.038404810405298,0.6407807737440318,223.0,-0.05803567171096802,-0.16773903369903564,0.22577470541000366,914.7036124022944,853.1235566660895,1,0.5876199098454038,0.0002916373687649,0.7774971127510071,679.2799272843973,-0.007841110229492188,C
pair_150,SetC,0,-1.0,-1.0,489.5,277.5,0.9041946,4,0.8065006,0.7065537,0.8279641,0.8984404,99.99974055759363,99.99974055759363,100.0,99.9984,0.6721828,0.712237,0.738548,0.4274883,0.47468004,2.336028,2.4945815,2,4,6,9.055385138137417,9.055385138137417,0.4454952300530276,277.5,-0.5235589742660522,-0.4400613307952881,0.9636203050613403,337.9993287515182,288.56256107076024,1,0.6365267094197093,0.0005412730265174,0.8082779049873352,151.90402774839401,-0.0017772912979125977,C
pair_151,SetC,0,-1.0,-1.0,209.0,719.0,0.6596939,3,0.6850382,0.4070669,0.71133935,0.6294797,99.96424156861968,99.9891116195105,99.99862735565786,99.11609999999999,0.58460647,0.7812266,0.68928564,0.3790766,0.43130133,1.5150901,2.1155012,0,5,19,13.038404810405298,13.038404810405298,0.7284009884672041,209.0,-0.04047209024429321,-0.20359033346176147,0.2440624237060547,0.0,0.0,0,0.5186041265694261,0.000118738049148,0.7070006132125854,748.7603087771146,-0.021962404251098633,C
pair_152,SetC,0,-1.0,-1.0,690.5,768.5,0.7452115,3,0.72084373,0.5322255,0.6964002,0.8528986,99.98498312389161,99.98259949276328,99.65561013547641,99.99860000000001,0.49580756,0.5633741,0.64655054,0.3644836,0.39688152,2.2542462,2.3998094,0,1,2,15.033296378372908,37.05401462729781,0.6584299507160956,231.5,-0.4886539578437805,-0.6154918074607849,1.1041457653045654,0.0,0.0,0,0.5761255513546372,0.0004418883648594,0.7551823854446411,1033.1420521883717,-0.03433865308761597,C
pair_153,SetC,0,-1.0,-1.0,121.5,837.5,0.6921458,3,0.7420858,0.40200448,0.71787745,0.69169575,99.99963289999216,99.9925356331741,99.94737703501984,98.6159,0.47688425,0.6770285,0.7110016,0.33242857,0.3911108,1.4677732,2.0491796,2,5,9,6.0,6.0,1.0142356728098259,121.5,-0.016792893409729004,-0.16260749101638794,0.17940038442611694,0.0,0.0,0,0.5552440422789795,9.193708095112826e-05,0.7435669898986816,846.2673927311628,-0.001481175422668457,C
pair_154,SetC,0,-1.0,-1.0,315.0,919.0,0.77081347,4,0.73094606,0.49048468,0.74823225,0.7135734,99.98795066036405,99.98288993771696,99.97930838269147,98.2899,0.6934223,0.7126187,0.736668,0.49302202,0.49092647,1.9273957,1.9461846,1,4,8,7.810249675906654,10.63014581273465,0.9160480336750907,81.0,-0.7240040302276611,-0.9114488363265991,1.6354528665542603,0.0,0.0,0,0.5655654267906697,0.0002134883349013,0.7398608922958374,971.4864898700341,-0.008914828300476074,C
pair_155,SetC,0,-1.0,-1.0,345.5,271.5,0.70194227,4,0.71457183,0.33919758,0.6377885,0.6974249,99.99866579984086,99.99623998136971,99.81207953643275,99.4617,0.45005316,0.62431407,0.68329644,0.29703343,0.34508055,1.642274,2.393751,0,0,0,49.09175083453431,61.1310068623117,0.5516611278674618,271.5,-0.021303892135620117,-0.13652485609054565,0.15782874822616577,0.0,0.0,0,0.5620736297209573,0.0003162978338708,0.7288622260093689,439.4115383100448,-0.014290392398834229,C
pair_156,SetC,0,-1.0,-1.0,730.5,956.5,0.56770766,4,0.50808036,0.117390476,0.36000195,0.9426575,99.9995211851625,99.98683259196835,99.9933932420705,99.9987,0.20540065,0.2771917,0.38990635,0.114864394,0.1252761,1.9220173,2.3339136,0,1,2,17.029386365926403,25.079872407968907,1.0227854124888562,43.5,0.0,0.0,0.0,0.0,0.0,0,0.3913578296334285,0.0002407969047362,0.5133966207504272,1203.545803033686,-0.005316257476806641,C
pair_157,SetC,0,-1.0,-1.0,125.0,240.0,0.8490714,4,0.8616382,0.6509948,0.8194608,0.60428566,99.99344989992203,99.9906787037352,99.9233437391606,93.447,0.6349218,0.8878479,0.8229429,0.5955403,0.65236515,1.6513516,2.2916994,2,4,7,7.0,7.0,0.9126335518706289,125.0,-0.14369326829910278,-0.22866559028625488,0.37235885858535767,125.00595758999955,820.8603430203053,1,0.6625308305162206,0.0004054113658569,0.8794530630111694,580.8603430508573,-0.01781487464904785,C
pair_158,SetC,0,-1.0,-1.0,749.5,439.5,0.8316294,4,0.74922425,0.5319966,0.77432877,0.9076797,99.99483014004309,99.99555151585103,99.98844171933352,99.9995,0.4796363,0.554,0.6777205,0.37075123,0.4253924,2.1587143,2.5447261,2,3,5,8.0,9.0,0.5134608066834313,250.5,-0.4701680541038513,-0.5402371883392334,1.0104053020477295,66.54396603694417,850.4748564565609,1,0.5915844718853958,0.0006876372859006,0.7769500613212585,797.075452492446,-0.027725815773010254,C
pair_159,SetC,0,-1.0,-1.0,842.0,820.0,0.7601472,3,0.7962014,0.52431065,0.59993315,0.90206206,100.0,99.99974807307393,93.86934905769454,99.99980000000001,0.54218864,0.79831153,0.7446275,0.4660885,0.52096945,1.6565427,2.29103,1,4,7,7.0,11.0,0.9367262140027895,158.0,-0.08849102258682251,-0.1851932406425476,0.2736842632293701,842.0634265013895,819.9040384385019,1,0.5962188926450237,0.0007721192278512,0.7962014079093933,0.115028441542388,0.0,C
pair_160,SetC,0,-1.0,-1.0,330.5,956.5,0.72971976,4,0.7010118,0.48280725,0.71932125,0.59899783,99.96782097976774,99.95351919299785,99.91675196331275,85.4595,0.65107,0.6888637,0.69186753,0.5218908,0.4853746,1.975508,1.9339398,0,0,3,25.612496949731394,37.12142238654117,0.9739045127731979,43.5,0.0,0.0,0.0,0.0,0.0,0,0.5442582350325224,0.0021363506604978,0.714163601398468,1011.9893774146051,-0.013151824474334717,C
pair_161,SetC,0,-1.0,-1.0,818.5,809.5,0.81564397,4,0.8056056,0.47805434,0.6665926,0.9042493,100.0,100.0,98.31370643396987,99.998,0.50918996,0.74051154,0.75482637,0.42004117,0.50154364,1.8156793,2.6568756,0,2,4,13.0,14.0,0.8882173157510498,181.5,-0.06721848249435425,-0.16115713119506836,0.2283756136894226,818.527154345613,809.5908729164446,1,0.595801712317166,0.0004564990814117,0.8056055903434753,0.09484326770422834,0.0,C
